row,column,value
row.8305,col.5615,-0.667878624748029
row.419,col.3482,1.77059118247419
row.3780,col.5922,-0.254796685361048
row.7674,col.405,-0.128130808777484
row.7089,col.8541,1.919799600781
row.6319,col.5501,-0.261187383055457
row.6017,col.5709,1.15578752406420
row.6085,col.9139,-0.353183541231036
row.3749,col.2166,0.137271805873734
row.8300,col.22,0.931413350617889
row.9151,col.2949,-1.23070673522603
row.3781,col.9167,-0.450602374511965
row.3071,col.6684,0.374904426811193
row.5825,col.8888,0.00571186136700177
row.3078,col.4786,0.114890786074115
row.6366,col.2437,1.47384996595301
row.1084,col.6979,-0.508797769852776
row.3127,col.3566,1.44211910144291
row.7239,col.6803,1.29769867140983
row.6248,col.5480,-0.470030426150675
row.3840,col.9917,1.02556920540557
row.2493,col.5189,-0.22423300258621
row.4027,col.1850,0.71737591567893
row.6090,col.1653,0.0655934082855363
row.73,col.8773,1.58814646847991
row.3831,col.4134,0.623720251454546
row.330,col.6404,1.28271350596726
row.234,col.7481,0.475759961536654
row.2430,col.8403,-0.674839020743558
row.5195,col.2236,-1.26036657401777
row.590,col.2575,-0.408472447415187
row.7149,col.2901,1.15721610437742
row.4362,col.2040,-1.14013411629357
row.5891,col.8529,1.03223149801980
row.8905,col.5199,-1.72727422331727
row.7151,col.326,1.81246466059037
row.8562,col.8432,0.642778160399513
row.3876,col.6644,1.39968912986515
row.8658,col.2055,0.702365765979888
row.9363,col.8171,-0.0168152294158613
row.5691,col.6791,-0.19902376683278
row.7158,col.313,0.399046731330005
row.6887,col.3130,-0.36872191001964
row.1172,col.5089,1.14768069721672
row.1698,col.7404,-0.348072162419296
row.5916,col.2608,-0.643915158258227
row.4835,col.9181,0.374546288537661
row.5043,col.7331,0.85725714466039
row.2467,col.8316,-0.90598813284203
row.4094,col.9656,0.50621881434463
row.2477,col.4985,0.639965075372741
row.8060,col.1791,-0.93384934372506
row.2134,col.7075,1.11141321758303
row.8755,col.8014,0.0714835480411016
row.24,col.4770,0.8642530787191
row.8996,col.7153,1.34091140689570
row.8857,col.7962,-0.352803085961698
row.1901,col.6799,-1.32626577364901
row.9518,col.1223,0.577754942770023
row.8571,col.1168,-0.498327514955393
row.4516,col.9141,-0.61449735381492
row.2616,col.4440,-0.0382879432490508
row.5121,col.5897,-0.085131710444656
row.8650,col.5210,-0.174876461869368
row.9161,col.347,-0.72848195718242
row.7279,col.694,-0.99941369907355
row.8121,col.9696,-0.021989315714867
row.7237,col.5106,-0.824431753529379
row.6801,col.640,-0.31955556265042
row.4518,col.7201,-0.0182838034270029
row.9536,col.3385,0.768818751993823
row.2246,col.9590,0.128297269894620
row.3908,col.4712,0.494229441600068
row.7754,col.7172,-1.10949373777593
row.9267,col.4946,0.492493631178434
row.9718,col.6899,-0.749760426867426
row.5264,col.1252,1.25417300855135
row.3225,col.104,1.34821807626794
row.9162,col.4914,0.81369839903121
row.8203,col.3296,0.456296116421635
row.2314,col.3632,-1.06754133245898
row.417,col.143,0.0156717816688462
row.2378,col.8855,-0.8273430023175
row.5046,col.6516,-1.25241230387069
row.2242,col.8831,-1.21784418850965
row.3798,col.7027,0.430046475900523
row.9061,col.370,-0.0503825648969374
row.8330,col.3888,0.671269009533876
row.4559,col.8778,-1.21953038402076
row.2067,col.5225,0.749787641997874
row.6635,col.6686,-0.731724359208675
row.8058,col.7043,0.0570934740008619
row.368,col.5504,0.559459467029885
row.9053,col.6951,-0.606824787232192
row.5620,col.7735,0.193405230874713
row.8253,col.210,0.416566890442324
row.2253,col.3426,0.576718202635498
row.1779,col.7999,-0.507016349715019
row.4542,col.3397,-0.711444845386645
row.92,col.6085,0.198483065591306
row.6664,col.3148,0.474515696580172
row.2091,col.1852,-0.689588502846852
row.3536,col.556,0.358565890281456
row.6246,col.7126,-0.607912338990358
row.278,col.3275,0.671901097556345
row.9292,col.3367,-2.25841610605220
row.9365,col.7615,-0.0969683562451712
row.6975,col.6705,-1.23953251741121
row.1037,col.6152,-0.761120242338146
row.4819,col.2885,0.712575776762424
row.4485,col.2697,-1.62792587530716
row.7920,col.2265,-1.31965464122357
row.1888,col.8816,0.170241320089332
row.6241,col.2856,0.247842697203866
row.3098,col.9132,-1.04577481105298
row.2431,col.1528,1.06582685542488
row.1797,col.9843,-0.369415992604782
row.7716,col.2628,0.198675196092829
row.6442,col.3891,-0.382824236212926
row.2354,col.9108,-0.309020705233437
row.679,col.1560,1.12357631192485
row.1650,col.4909,-0.435358262481789
row.661,col.4771,-0.726297747525157
row.9873,col.5985,-0.996794100910165
row.3622,col.8310,-0.437509566365524
row.5879,col.4141,2.44500591493570
row.9535,col.2289,0.00737140230004976
row.9525,col.3394,0.303778540694599
row.802,col.1752,-0.443568976139154
row.176,col.9657,0.549265436171808
row.8835,col.4644,-0.507332324313243
row.8280,col.6490,-0.0522854656500059
row.3166,col.2888,0.833640698612156
row.8064,col.9955,1.01906684580105
row.5734,col.5399,0.0236685310450856
row.6149,col.2222,-0.657481274363516
row.1494,col.4609,-2.08943231785695
row.2092,col.5260,-0.0832804850152768
row.4832,col.9469,0.430868927452019
row.8236,col.6949,-1.06468087223037
row.1718,col.38,-0.0429587976721804
row.8455,col.8186,-0.915028373780131
row.4831,col.6932,-0.473945104407733
row.5239,col.7524,-0.533386780249247
row.8736,col.6267,-0.280950430594926
row.3902,col.1039,-1.71334793877102
row.910,col.2400,-0.568535818861336
row.1828,col.2220,0.753770343457308
row.2052,col.9366,0.151886287479772
row.6133,col.7032,0.071441335260248
row.9187,col.7972,1.85517669453509
row.57,col.2118,0.58354565645997
row.570,col.2652,-0.197124431158196
row.4890,col.8043,-0.0196910101111017
row.1948,col.3336,0.13966133369806
row.6780,col.622,0.128193173847054
row.5470,col.6888,-0.161788450607655
row.5865,col.2150,1.14840453983566
row.4532,col.621,-0.0170217092788693
row.2115,col.4422,0.576147478170554
row.7509,col.2439,-1.48756202453255
row.3920,col.3131,0.783394483938706
row.7928,col.918,-0.793464137578846
row.1790,col.6219,0.0936382786270653
row.1060,col.1277,-0.165789173969450
row.4708,col.5527,-0.64690699068622
row.3136,col.2682,-0.521183676704813
row.7180,col.883,-1.58337529818784
row.3235,col.3318,0.785653412345654
row.1558,col.5381,-1.19076826716343
row.8612,col.4232,-0.298065518946284
row.6036,col.5171,-1.06027772541653
row.1657,col.4436,-1.35870993954228
row.1927,col.8084,-0.824853352459183
row.9291,col.8243,0.588277183317593
row.4082,col.5602,0.972736871027834
row.8377,col.7891,-1.99320004032807
row.6186,col.8340,-0.262423096430433
row.8836,col.5929,1.92229934107263
row.5247,col.5104,0.0645599558471884
row.87,col.7966,-0.924016989241229
row.2645,col.5702,0.686538714199975
row.2901,col.3056,1.00856868034994
row.9609,col.6106,-0.484333262992192
row.495,col.2075,2.19098710340327
row.4511,col.5387,-0.99859210449192
row.1096,col.394,-2.09088749054526
row.1065,col.3345,-0.0665800536445383
row.944,col.1954,0.860350031072826
row.5084,col.536,-0.824508327734043
row.4721,col.7932,-0.0434298397325196
row.1520,col.3445,-0.784397825948167
row.9970,col.6172,0.460187711478898
row.1230,col.2810,0.557706885162907
row.1945,col.1552,0.441407856393510
row.3083,col.214,0.150504764145439
row.4251,col.3194,0.951001671551722
row.7660,col.3222,1.13998235159384
row.5943,col.130,-0.730477858004082
row.7297,col.5500,-1.37193498105433
row.7749,col.4972,1.95563312425212
row.8398,col.6411,0.522939240321963
row.2536,col.9465,0.954080636747586
row.1859,col.1424,-1.52099342550077
row.6187,col.4788,-0.82381217216996
row.2198,col.314,0.457032234601978
row.1297,col.2302,0.0286738389516911
row.4014,col.7264,-0.483698643345144
row.4164,col.8485,1.67981868613575
row.7106,col.9071,-0.657710208984843
row.1458,col.5276,-1.29199967238751
row.6476,col.4899,0.134641894310664
row.1766,col.4017,-0.804183133913032
row.5378,col.705,1.29005967239849
row.5568,col.1352,0.28655496206357
row.327,col.6388,0.0661440109006157
row.5645,col.3452,1.01719066588787
row.1168,col.4472,0.193939668982168
row.942,col.3827,1.15202123365338
row.1992,col.6865,1.43174685585344
row.4679,col.1365,-0.162607953533865
row.5002,col.654,0.289415551863608
row.1685,col.4523,-1.93819319886942
row.1716,col.6094,-1.21850192373750
row.2041,col.7254,1.10589940412256
row.1937,col.5970,1.77548109208005
row.2474,col.9636,0.489323457833027
row.2023,col.480,-1.40424997893070
row.7571,col.315,0.218090749618424
row.4895,col.369,1.27864430086261
row.8266,col.5216,1.06724817756968
row.6379,col.7771,-0.0996865465896093
row.7007,col.5784,-1.06770739871692
row.7622,col.1333,-0.163228192657253
row.6880,col.9209,0.421699683658707
row.6855,col.3919,-1.06752679837963
row.5591,col.1983,-1.14752585758938
row.8700,col.5351,-0.0338973436751779
row.9683,col.1143,2.44690947487714
row.858,col.3608,-0.637293775486529
row.8607,col.5550,-1.53023253076075
row.5964,col.2612,-0.624854917191778
row.7642,col.6433,3.04603761516521
row.6714,col.1483,1.65825147872752
row.3640,col.670,1.04534317915142
row.5795,col.2653,-1.05293230821482
row.7957,col.2314,1.90548595740743
row.1600,col.1843,0.944492656569309
row.3728,col.7501,1.01052795588563
row.2962,col.4088,-1.44625493247127
row.2069,col.3641,0.615668919983429
row.2065,col.2489,-0.231938134440545
row.2376,col.8728,-0.0697303903729395
row.8132,col.7671,1.34503601848797
row.394,col.4871,0.339570712707564
row.2183,col.8811,1.88081740488529
row.3073,col.559,-1.08725133040988
row.106,col.7725,-0.137875447993383
row.5968,col.3784,-0.0743387003703092
row.8381,col.5380,-0.225226244683276
row.5849,col.4815,-0.047821474908633
row.196,col.1466,-0.839905735363969
row.7774,col.9902,-1.14692233150102
row.9840,col.555,-0.887796128253887
row.3678,col.6072,1.46933121935263
row.474,col.8339,-0.927982180195314
row.2281,col.476,0.0437882128406713
row.5048,col.7011,0.0728850667352852
row.6945,col.6120,-0.938957135622772
row.9867,col.593,0.818086660487393
row.2643,col.2135,-0.588739503266683
row.7790,col.957,-1.51034383723756
row.3300,col.5341,-0.090899894601959
row.2121,col.3346,-1.76807988516778
row.6214,col.6471,0.549843821126206
row.3818,col.5794,1.53609108698783
row.8969,col.1863,-1.53878373556094
row.9154,col.2728,-2.28267203714053
row.8341,col.3619,-0.121560692046911
row.741,col.4782,-1.98752359283983
row.258,col.9517,-0.0239479614122049
row.7469,col.5983,0.199467123886576
row.4543,col.9633,-0.0646550508706217
row.3778,col.8509,-1.68416489133779
row.2350,col.4887,-1.37154658631745
row.4746,col.3906,-1.36613775148636
row.4367,col.3146,0.0124277836721
row.7238,col.6759,0.0384337100615353
row.3656,col.6866,0.576704011765694
row.1269,col.2395,-0.417518238701734
row.9286,col.9094,-1.30632911280322
row.2049,col.8146,1.68316486022732
row.3896,col.6544,-0.69460342776505
row.3874,col.2654,0.117217273191795
row.3991,col.8694,2.64659939480765
row.2830,col.9768,-0.201889119131457
row.3289,col.8058,1.79338678503710
row.9328,col.343,-1.32172026068027
row.6580,col.9671,0.318892433605119
row.8422,col.764,-0.549846578887544
row.6940,col.1488,0.411738157810449
row.759,col.644,-1.18535330849045
row.2696,col.5417,1.27195485056821
row.7282,col.1312,1.27042395333194
row.5105,col.4923,1.17339561375350
row.6980,col.109,-2.21700604899141
row.6907,col.5563,-1.05827551555979
row.9555,col.1082,-0.267162752341837
row.6176,col.3750,0.809735593334482
row.5679,col.1454,0.440138283610501
row.2943,col.5507,1.23626339137444
row.4255,col.3995,-1.23791219232926
row.4550,col.4535,-0.0259597518487950
row.7546,col.3884,0.0141657859577584
row.4101,col.2999,1.26329707268622
row.6511,col.6578,-0.579617086231714
row.7088,col.3457,1.47504544479068
row.7557,col.4928,0.541444076875462
row.4959,col.5266,0.107609928418080
row.7047,col.6201,-0.968736307555886
row.6309,col.1539,-0.194095454794888
row.2776,col.916,1.59290202980146
row.1668,col.8154,0.126625319831224
row.2036,col.4229,1.51174835506823
row.2893,col.5337,-0.270181759340816
row.4293,col.7533,2.69777701605094
row.6548,col.1851,-1.68285703577786
row.5750,col.2112,-0.337405672963639
row.6446,col.6003,1.15550716207941
row.4271,col.9952,-1.68736241365228
row.9113,col.1909,-0.569385333904406
row.6531,col.7635,-1.08890196005904
row.5322,col.6428,-0.222594702449423
row.5317,col.1169,-1.81226853548006
row.7378,col.2933,-1.23031058139427
row.1438,col.6968,-2.29724667179731
row.7497,col.9916,0.781962867616059
row.256,col.6723,1.33021899531863
row.7206,col.983,-0.814508990067745
row.427,col.9974,-0.218346463991131
row.7126,col.6240,-0.302750542036802
row.2117,col.4631,0.415832563395791
row.2487,col.4991,-0.599193961992583
row.8360,col.7283,0.0160730253116091
row.1572,col.8919,0.804403119923664
row.1369,col.7326,0.617006347743054
row.8517,col.9961,-0.624092211686047
row.5091,col.3542,-0.259507857414937
row.403,col.4411,0.81643506666462
row.6078,col.5414,0.978673073390762
row.8115,col.6851,-1.26561060143569
row.5659,col.800,-0.612934085196871
row.9729,col.9427,-0.723154066219441
row.1950,col.1739,-0.228022687935847
row.5952,col.1765,0.500379937659496
row.5655,col.1599,1.50667094186735
row.9148,col.1269,0.722249339114111
row.2559,col.5506,-0.111795870368924
row.9119,col.3717,1.92526777379594
row.6250,col.4038,0.382023519753811
row.1077,col.1847,0.651223923808466
row.1442,col.9244,1.00409996420291
row.9498,col.3002,-1.69344894022210
row.4843,col.850,0.82719663733947
row.1887,col.5535,0.5930980036304
row.3503,col.6548,0.727648968487968
row.3476,col.231,0.803172822079393
row.5533,col.6564,-1.73898071037250
row.3786,col.4592,0.382586795786565
row.7321,col.6867,1.62549057499884
row.9251,col.190,0.816434457359378
row.1592,col.8803,-0.0319562816716786
row.7573,col.7618,-0.972061314062467
row.7959,col.2751,-1.21700099867817
row.3501,col.4233,-0.617594968637824
row.3116,col.1156,1.47327344352944
row.1344,col.3203,-0.337757796473190
row.8852,col.1885,-0.00100182021506179
row.6479,col.9122,-0.897567119798048
row.6528,col.6129,0.467435348056759
row.4675,col.2340,0.183666578161214
row.957,col.2923,1.04121779853744
row.6747,col.4774,-0.891037651832061
row.3193,col.6609,-0.315926534859454
row.6388,col.6720,1.01641847182044
row.1834,col.8515,-0.446433532981711
row.3990,col.5947,0.349431064718415
row.2573,col.2976,-0.394856859710297
row.8358,col.4963,0.360971737056201
row.8263,col.932,0.245592894574908
row.3391,col.3524,1.16037578127977
row.7016,col.9783,-1.57428869591029
row.7635,col.2867,0.318665259304088
row.770,col.9321,-0.4873546721591
row.8187,col.5623,-0.603039819703753
row.9022,col.6715,0.247307295716114
row.9459,col.7480,-0.743751577313607
row.5032,col.5240,0.611415640474699
row.4946,col.1258,0.96467711473303
row.7084,col.2787,0.116494876241014
row.3541,col.3746,0.347352617275515
row.9108,col.1595,1.29822405703980
row.3707,col.1971,0.4134975394771
row.7470,col.8231,-1.27886120397098
row.4368,col.9575,-0.752227153600026
row.7585,col.9809,-1.72340567550813
row.8995,col.9977,1.65791196211563
row.9527,col.1432,0.683622681886808
row.1968,col.8192,0.0586114384127443
row.6031,col.652,-0.74349183682034
row.1254,col.7159,0.0406225286236449
row.4084,col.1995,1.38049920885074
row.5636,col.3290,-1.42339062155782
row.4777,col.5730,0.484002116933652
row.2521,col.7457,-1.15158778519218
row.1583,col.4215,-0.177456763629483
row.6517,col.371,-0.799802128459
row.5382,col.5077,-0.416942606437135
row.8257,col.125,-1.26596426487220
row.6278,col.9118,1.21020420210212
row.5497,col.3659,0.525178367493956
row.8244,col.4146,0.153804370347407
row.7712,col.6667,-0.49094030858201
row.7415,col.5572,1.82976042768406
row.7288,col.930,-1.02067774903932
row.9950,col.7395,0.00747525070986956
row.920,col.9019,-1.49160938480070
row.811,col.6002,-0.661911286900024
row.1338,col.9567,2.25103656166409
row.1232,col.6436,-1.36897197575487
row.2046,col.4547,0.930020803424728
row.8475,col.9719,-1.74487790894222
row.2268,col.3519,-1.40602083915278
row.181,col.7858,-1.40286545131293
row.8762,col.428,-0.64676015751407
row.6481,col.7441,2.14292768365186
row.8910,col.8522,-1.28411873337717
row.5422,col.7382,0.826818607320307
row.35,col.9968,0.78503887904186
row.1782,col.9582,-1.69538707447314
row.9410,col.2758,1.39327932238444
row.9052,col.7261,-0.856233536849931
row.6654,col.9201,0.93869920461535
row.1158,col.1035,0.129290244617891
row.3286,col.1112,-0.182005665768965
row.7942,col.6629,-1.60555678028340
row.6405,col.25,1.02476028512784
row.7412,col.9745,-0.480481448359528
row.1086,col.1456,0.429470038785627
row.7832,col.1572,0.758563291436967
row.1191,col.5426,0.341959017505661
row.400,col.9416,0.199320104997405
row.6928,col.9038,0.861359202130504
row.7087,col.7443,-1.47153056309233
row.2330,col.2,-0.2092176517017
row.2193,col.2869,0.0159660985294918
row.7809,col.3399,-0.337464972825811
row.4918,col.9838,0.170589807958098
row.1642,col.7456,1.69979160331515
row.542,col.4931,1.47904954722599
row.2937,col.8350,0.340393093702688
row.5298,col.6292,-0.209161372742052
row.8378,col.9889,0.259586345014287
row.3058,col.813,-1.72898509112977
row.5957,col.934,-1.52137950146132
row.61,col.3050,-1.35459093839291
row.6420,col.7600,1.43438433751134
row.8490,col.8725,-1.01451380829830
row.2416,col.7710,-1.51916380866417
row.7111,col.5009,-0.26608567017884
row.9466,col.553,0.728457054055632
row.5242,col.6789,-1.00679977200237
row.4603,col.4466,-0.570114997406744
row.8296,col.7778,0.0219813642383319
row.566,col.4335,-0.541461535142267
row.5607,col.6328,0.174249220721983
row.4696,col.8259,-1.35887143665970
row.1912,col.1855,0.373154456329817
row.4070,col.2701,1.01886642989634
row.8591,col.5565,0.84917947214897
row.8212,col.4563,-0.928908922221185
row.8248,col.4007,0.243640767358067
row.4759,col.2480,-0.518341164356567
row.1769,col.1498,0.354410043195650
row.1594,col.7526,0.743638876995102
row.7484,col.8158,2.00405541603161
row.6839,col.3121,-0.994435254263622
row.7818,col.2710,0.239299609838749
row.1842,col.8918,0.996615615162742
row.1045,col.6041,-0.96900494554317
row.9789,col.9959,0.0458583923631104
row.2654,col.7610,-0.982337172128519
row.1689,col.7097,-1.55410034231699
row.1082,col.9673,-0.197493115517595
row.4392,col.5257,0.000180876414881092
row.7890,col.1251,1.30915119187775
row.9748,col.9826,0.825787681415072
row.3703,col.9776,0.925838022327563
row.776,col.563,-0.28019604724739
row.738,col.4708,-0.284894133748485
row.1468,col.6937,1.41333099893741
row.5229,col.8772,1.06744711826562
row.1883,col.9317,-0.742636453886083
row.8181,col.9787,-0.227683095013608
row.2607,col.7547,-0.595668626352151
row.9237,col.5942,-0.679065637778015
row.5281,col.9617,-2.14905127089085
row.473,col.5150,0.814075004847764
row.53,col.9965,0.372363673878937
row.3805,col.8184,0.736916564674335
row.108,col.7024,0.38969809457671
row.1326,col.7161,-1.27185662664644
row.5440,col.5277,0.290692806707584
row.573,col.5038,-0.235683779840692
row.7816,col.3439,-0.717656699947767
row.5969,col.98,-0.0407393973276069
row.9922,col.3291,1.45285706713568
row.6013,col.9632,-0.272802253766552
row.9805,col.3529,-0.882205176912336
row.1693,col.1841,-1.42428281612529
row.4105,col.5764,0.520618321127253
row.8087,col.5076,-0.594168871665592
row.366,col.8819,-0.403565362906192
row.6360,col.2206,0.101860134321027
row.3260,col.3794,-0.331316428687647
row.7306,col.3190,0.00887981174766257
row.819,col.4309,-0.796549133556196
row.4608,col.1400,-0.388573013690914
row.8641,col.1523,-0.530070546638546
row.3382,col.301,-0.202886867443184
row.3397,col.8180,-1.20651214477842
row.9858,col.3973,-0.357654515745809
row.654,col.284,-0.67697843679368
row.5514,col.2234,-0.245161669512234
row.7401,col.2714,0.163331787326712
row.288,col.5184,-0.163119595533471
row.2812,col.7120,1.14270771936214
row.9583,col.6047,0.655726684790067
row.10,col.4177,0.258711348893347
row.2679,col.5797,1.22685614887038
row.3591,col.2534,0.263967167490752
row.8037,col.2258,-1.46393458290667
row.5291,col.7362,-0.0705179117154129
row.1483,col.2100,-0.352655817847536
row.5873,col.7432,-1.82123804597466
row.4810,col.3496,1.51512972769316
row.5634,col.8224,-0.642235676841241
row.7031,col.6189,2.07973702369598
row.8144,col.9825,-0.543076020808881
row.4415,col.2681,-0.172224361940282
row.5153,col.5731,-0.485641793028335
row.9960,col.6408,-0.861651538884993
row.9094,col.5130,-0.286905549008172
row.8143,col.8060,0.434063253427941
row.2597,col.9780,0.368260850297522
row.4954,col.7393,-1.29417959273068
row.4567,col.6378,0.00976373274168014
row.8649,col.8674,-0.656272622989167
row.1507,col.3872,-0.0146175469219886
row.3934,col.2446,0.352909859840995
row.5743,col.5522,0.547825985562804
row.1039,col.6499,-0.702959248854922
row.3112,col.5792,-0.404163148249091
row.1823,col.5298,0.174823551816366
row.6480,col.7648,1.37872659224359
row.1495,col.9203,-1.16760126554435
row.6384,col.2381,1.31897879054353
row.5131,col.7982,1.21446094595760
row.2365,col.7792,1.78472262365283
row.1187,col.506,-0.0800911515749083
row.2294,col.1794,-0.547169833913217
row.4136,col.1905,0.0359690360187887
row.4015,col.79,0.76206056520849
row.1710,col.1019,0.0723831749151923
row.4256,col.3060,1.49650099948111
row.4294,col.1178,-0.0448120074857335
row.7880,col.106,0.0940654599161364
row.6981,col.4200,-0.455359166302727
row.580,col.3320,2.64164368344448
row.1505,col.1204,-0.386295275523992
row.8332,col.5400,-0.863687865909052
row.7879,col.8354,0.610437843073818
row.2765,col.9047,-0.858118891459801
row.1473,col.793,1.5355465981918
row.228,col.9478,-1.13859571973527
row.2553,col.3836,0.429219275220343
row.5519,col.5778,-0.890388890731522
row.5791,col.92,-0.829889772484848
row.2601,col.7938,0.142385317967830
row.7985,col.7286,1.40441331921858
row.4560,col.9205,-1.12668524056651
row.5329,col.9683,0.933876502787284
row.6977,col.9276,-0.626553385481247
row.2050,col.1556,1.59924380391599
row.4995,col.7867,-0.102795909479970
row.2206,col.6086,0.194603457987452
row.1675,col.8672,1.53587841563807
row.662,col.8124,-0.270934314921021
row.4307,col.2552,0.094208600313457
row.1244,col.6446,-0.228246073764664
row.4083,col.8785,0.876624927991287
row.1983,col.124,-0.035403122570695
row.7386,col.6140,0.137410702997716
row.1936,col.5404,-1.17006039955386
row.7719,col.6840,-1.54487227616623
row.7644,col.970,-1.04626219684888
row.2762,col.982,0.97165737862515
row.4275,col.356,0.721899163266673
row.9295,col.3491,-1.11086591861751
row.4889,col.1525,-0.477683566936205
row.6991,col.9362,-0.0232467358549045
row.9003,col.2639,-1.79729562012152
row.182,col.8860,1.04709125468076
row.8660,col.4394,-0.454378820811647
row.5473,col.5631,2.12210243685456
row.4238,col.328,-1.82972776701236
row.5731,col.6001,0.0147542480662162
row.7187,col.2487,0.171246907984702
row.4837,col.5015,-0.0813217188859004
row.8901,col.7128,0.684474203901795
row.7914,col.1217,-0.0747923662726149
row.7067,col.5473,0.837523683381396
row.9193,col.1953,0.248563044818735
row.6039,col.2908,-0.365976690975444
row.9114,col.410,0.33340057246652
row.9936,col.3708,0.406603299887034
row.7167,col.7510,-1.50445830189045
row.7334,col.585,0.192034198904774
row.2351,col.7016,0.45623159141534
row.1233,col.4224,-0.106466966744702
row.6959,col.1448,0.132212889414604
row.4748,col.5729,2.54270245854702
row.7775,col.4045,1.49545611791765
row.6224,col.5124,-2.27447671194820
row.455,col.3278,-1.72617749104175
row.632,col.9537,1.25206547967567
row.6054,col.8217,1.00950667723091
row.3801,col.4464,-1.23790455509934
row.9800,col.6711,0.0909261990613351
row.2107,col.6761,-0.859404892271055
row.6116,col.9994,-0.619083048197248
row.9156,col.7408,-0.970211380536844
row.5289,col.2417,0.591677368519372
row.2971,col.9883,0.495564489986804
row.4622,col.2904,-2.26333469117561
row.1752,col.1856,-1.47750109466637
row.5642,col.3085,-1.64740233760360
row.9591,col.1812,0.92695843521559
row.3142,col.719,1.6720192946559
row.7738,col.6930,0.73166065952495
row.8363,col.3954,-0.392581098804452
row.1044,col.7236,0.663013910269891
row.4073,col.3968,0.490835645962726
row.8186,col.9254,-0.128649719000937
row.4364,col.717,-0.912630810131872
row.6170,col.9474,-0.745833647999132
row.4929,col.6672,-0.630511750283854
row.2290,col.7662,-1.32534050667684
row.1730,col.1222,2.71427053977956
row.4103,col.2476,0.118665040116134
row.2720,col.6179,0.297756527328458
row.9590,col.2577,-0.946999947267505
row.7763,col.1722,-0.589158762094515
row.4194,col.8050,0.250284472155623
row.8745,col.4889,0.403759489714147
row.5299,col.5329,0.0911930935612758
row.329,col.7517,0.684739766329216
row.4135,col.5869,0.588581042728807
row.7456,col.6053,-1.07004314403506
row.3502,col.7616,1.39120670443631
row.1162,col.8576,-0.717832974236161
row.2422,col.803,-0.691717762440876
row.4766,col.9784,1.27453130108766
row.5245,col.5193,0.510981065005852
row.1967,col.8749,-1.82823742994395
row.2106,col.1826,-1.05443457841889
row.2992,col.7733,0.125976032283003
row.333,col.1494,-0.138547884343098
row.378,col.2774,0.600900364031258
row.8985,col.269,0.502944533217305
row.3066,col.5272,-0.335381080995519
row.9907,col.7728,0.926183866662411
row.1132,col.2414,0.599382192815181
row.2461,col.4310,0.497985102708653
row.9602,col.5366,-0.349877989116269
row.797,col.2942,-1.28511107009808
row.3892,col.7897,-0.935260272891757
row.6521,col.1609,0.137329296742809
row.9456,col.9896,-0.0420671774267784
row.350,col.9430,0.0957364649760796
row.6159,col.5601,-1.07605450220956
row.4979,col.4511,-0.240941607019402
row.3021,col.950,0.120904368657334
row.6229,col.1662,1.25178207384301
row.1922,col.1946,0.159684067013207
row.682,col.9040,0.386839224534569
row.5545,col.4706,-0.169638890459894
row.7946,col.9103,0.292217799888605
row.4548,col.6462,-0.406553208322259
row.4656,col.1339,-0.263552319247307
row.9685,col.5694,-1.93655932669147
row.2214,col.9522,-0.473976032343522
row.7836,col.5383,-0.939322463687994
row.9164,col.833,0.115584677359653
row.619,col.7979,1.76635163926051
row.6555,col.6744,-0.229874590160444
row.7762,col.8549,-1.17276454584156
row.4662,col.2126,0.528514588146698
row.2053,col.5064,0.363164698122204
row.715,col.4397,0.90103088428856
row.1457,col.9761,0.572238227644182
row.9105,col.1313,-1.86226625742079
row.4060,col.5557,1.96919274564731
row.8758,col.797,0.734091438572787
row.3662,col.2709,-1.79139700905746
row.1800,col.4538,-0.902885520434104
row.9385,col.8807,0.448774306118497
row.1178,col.3150,0.790633490340306
row.4805,col.567,1.44163350961383
row.513,col.8420,0.90916760554426
row.8524,col.9659,-0.566532542145406
row.4868,col.2056,-0.132581857218351
row.1981,col.133,0.427710277307625
row.8409,col.8707,-0.524035692937366
row.4206,col.8649,0.74088767656188
row.7189,col.7740,1.82685983460952
row.1173,col.5302,-0.364147047261559
row.3344,col.527,0.99121522941354
row.7821,col.4209,0.983111047545283
row.4122,col.9309,2.66593431144441
row.9492,col.7176,0.786225727591774
row.253,col.4321,-1.51008921496679
row.5727,col.7857,-1.64549994490225
row.2504,col.1130,0.136960214384796
row.1639,col.6565,-0.0998099809210044
row.2079,col.8095,-0.926025604395483
row.6458,col.4181,-0.151440855731631
row.2691,col.1272,-0.76518748198765
row.4678,col.1292,0.0302250212344404
row.9695,col.1558,-0.332688047860423
row.4570,col.1447,0.971786415106327
row.5901,col.1545,2.42261361130348
row.8575,col.3477,-0.200768135826521
row.6346,col.257,0.559957595105836
row.9112,col.8481,-2.0637406890142
row.9419,col.2402,-1.10995881407628
row.991,col.8909,-2.09885154810659
row.5424,col.7637,-0.238995165608975
row.7272,col.123,-0.49354294101383
row.5984,col.1553,-0.496108260210771
row.4017,col.5716,2.46588354679741
row.3972,col.3642,-1.48901467188346
row.1133,col.3236,0.788261401536006
row.6800,col.602,-1.17676190357235
row.2585,col.4845,0.68222330469126
row.7368,col.447,0.199013190897895
row.2220,col.2852,0.247726803392585
row.982,col.3606,1.00582525296127
row.3091,col.3581,-0.228951235004821
row.2285,col.2757,-0.191997768729390
row.6045,col.862,-0.424495135538309
